"ts_code","symbol","name","area","industry","cnspell","market","list_date","act_name","act_ent_type","delist_date","list_status","fullname","enname","exchange","curr_type","is_hs"
"600126.SH","600126","杭钢股份","浙江","普钢","hggf","主板","19980311","","","","L","杭州钢铁股份有限公司","Hang Zhou Iron & Steel Co.,Ltd.","SSE","CNY","H"
"600127.SH","600127","金健米业","湖南","农业综合","jjmy","主板","19980506","长沙市人民政府国有资产监督管理委员会","地方国企","","L","金健米业股份有限公司","Jinjian Cereals Industry Co.,Ltd.","SSE","CNY","H"
"600128.SH","600128","苏豪弘业","江苏","商贸代理","shhy","主板","19970901","江苏省政府国有资产监督管理委员会","地方国企","","L","苏豪弘业股份有限公司","Soho Holly Corporation","SSE","CNY","N"
"600129.SH","600129","太极集团","重庆","中成药","tjjt","主板","19971118","重庆市涪陵区国有资产监督管理委员会","地方国企","","L","重庆太极实业(集团)股份有限公司","Chongqing Taiji Industry (Group) Co.,Ltd","SSE","CNY","H"
"600130.SH","600130","*ST波导","浙江","元器件","stbd","主板","20000706","徐立华","民营企业","","L","宁波波导股份有限公司","Ningbo Bird Co.,Ltd.","SSE","CNY","N"
"600131.SH","600131","国网信通","四川","通信设备","gwxt","主板","19980402","","","","L","国网信息通信股份有限公司","State Grid Information&Telecommunication Co.,Ltd","SSE","CNY","H"
"600132.SH","600132","重庆啤酒","重庆","啤酒","cqpj","主板","19971030","重庆市国有资产监督管理委员会","地方国企","","L","重庆啤酒股份有限公司","Chongqing Brewery Co.,Ltd.","SSE","CNY","H"
"600133.SH","600133","东湖高新","湖北","建筑工程","dhgx","主板","19980212","","","","L","武汉东湖高新集团股份有限公司","Wuhan East Lake High Technology Group Co.,Ltd.","SSE","CNY","H"
"600135.SH","600135","乐凯胶片","河北","塑料","lkjp","主板","19980122","中国航天科技集团有限公司","中央国企","","L","乐凯胶片股份有限公司","Lucky Film Company Limited","SSE","CNY","N"
"600136.SH","600136","ST明诚","湖北","影视音像","stmc","主板","19980303","武汉市人民政府国有资产监督管理委员会","地方国企","","L","武汉当代明诚文化体育集团股份有限公司","Wuhan Ddmc Culture & Sports Co.,Ltd.","SSE","CNY","N"
"600137.SH","600137","浪莎股份","四川","服饰","lsgf","主板","19980416","","","","L","四川浪莎控股股份有限公司","Sichuan Langsha Holding Ltd.","SSE","CNY","N"
"600138.SH","600138","中青旅","北京","旅游景点","zql","主板","19971203","","","","L","中青旅控股股份有限公司","China CYTS Tours Holding Co.,Ltd.","SSE","CNY","H"
"600141.SH","600141","兴发集团","湖北","农药化肥","xfjt","主板","19990616","","","","L","湖北兴发化工集团股份有限公司","Hubei Xingfa Chemicals Group Co.,Ltd","SSE","CNY","H"
"600143.SH","600143","金发科技","广东","塑料","jfkj","主板","20040623","","","","L","金发科技股份有限公司","Kingfa Sci.&Tech. Co.,Ltd.","SSE","CNY","H"
"600148.SH","600148","长春一东","吉林","汽车配件","ccyd","主板","19980520","","","","L","长春一东离合器股份有限公司","Changchun Yidong Clutch Co.,Ltd","SSE","CNY","N"
"600149.SH","600149","廊坊发展","河北","综合类","lffz","主板","19991014","廊坊市自然资源和规划局(廊坊市林业局)","地方国企","","L","廊坊发展股份有限公司","Langfang Development Co.,Ltd.","SSE","CNY","N"
"600150.SH","600150","中国船舶","上海","船舶","zgcb","主板","19980520","","","","L","中国船舶工业股份有限公司","China CSSC Holdings Limited","SSE","CNY","H"
"600151.SH","600151","航天机电","上海","汽车配件","htjd","主板","19980605","","","","L","上海航天汽车机电股份有限公司","Shanghai Aerospace Automobile Electromechanical Co.,Ltd.","SSE","CNY","H"
"600152.SH","600152","维科技术","浙江","电气设备","wkjs","主板","19980609","","","","L","维科技术股份有限公司","Veken Technology.,Ltd.","SSE","CNY","N"
"600153.SH","600153","建发股份","福建","仓储物流","jfgf","主板","19980616","厦门市人民政府国有资产监督管理委员会","地方国企","","L","厦门建发股份有限公司","Xiamen C&D Inc.","SSE","CNY","H"
"600155.SH","600155","华创云信","北京","证券","hcyx","主板","19980918","无实际控制人","无","","L","华创云信数字技术股份有限公司","Polaris Bay Group Co.,Ltd.","SSE","CNY","H"
"600156.SH","600156","华升股份","湖南","纺织","hsgf","主板","19980527","","","","L","湖南华升股份有限公司","Hunan Huasheng CO.,Ltd","SSE","CNY","N"
"600157.SH","600157","永泰能源","山西","火力发电","ytny","主板","19980513","","","","L","永泰能源集团股份有限公司","Wintime Energy Group Co.,Ltd.","SSE","CNY","H"
"600158.SH","600158","中体产业","天津","文教休闲","ztcy","主板","19980327","","","","L","中体产业集团股份有限公司","China Sports Industry Group Co.,Ltd","SSE","CNY","H"
"600159.SH","600159","大龙地产","北京","区域地产","dldc","主板","19980526","","","","L","北京市大龙伟业房地产开发股份有限公司","Beijing Dalong Weiye Real Estate Development Co.,Ltd","SSE","CNY","N"
"600160.SH","600160","巨化股份","浙江","化工原料","jhgf","主板","19980626","","","","L","浙江巨化股份有限公司","Zhejiang Juhua Co.,Ltd","SSE","CNY","H"
"600161.SH","600161","天坛生物","北京","生物制药","ttsw","主板","19980616","中国医药集团有限公司","中央国企","","L","北京天坛生物制品股份有限公司","Beijing Tiantan Biological Products Corporation Limited","SSE","CNY","H"
"600162.SH","600162","香江控股","深圳","全国地产","xjkg","主板","19980609","","","","L","深圳香江控股股份有限公司","Shenzhen Heungkong Holding Co.,Ltd","SSE","CNY","H"
"600163.SH","600163","中闽能源","福建","新型电力","zmny","主板","19980602","","","","L","中闽能源股份有限公司","Zhongmin Energy Co., Ltd.","SSE","CNY","H"
"600165.SH","600165","ST宁科","宁夏","化工原料","stnk","主板","19980529","","","","L","宁夏中科生物科技股份有限公司","Ningxia Zhongke Biotechnology Co., Ltd","SSE","CNY","N"
"600166.SH","600166","福田汽车","北京","汽车整车","ftqc","主板","19980602","","","","L","北汽福田汽车股份有限公司","Beiqi Foton Motor Co.,Ltd.","SSE","CNY","H"
"600167.SH","600167","联美控股","辽宁","供气供热","lmkg","主板","19990128","苏壮强","外资企业","","L","联美量子股份有限公司","Luenmei Quantum Co.,Ltd","SSE","CNY","H"
"600168.SH","600168","武汉控股","湖北","水务","whkg","主板","19980427","武汉市人民政府国有资产监督管理委员会","地方国企","","L","武汉三镇实业控股股份有限公司","Wuhan Sanzhen Industry Holding Co.,Ltd","SSE","CNY","N"
"600169.SH","600169","太原重工","山西","工程机械","tyzg","主板","19980904","山西省人民政府国有资产监督管理委员会","地方国企","","L","太原重工股份有限公司","Taiyuan Heavy Industry Co.,Ltd.","SSE","CNY","H"
"600170.SH","600170","上海建工","上海","建筑工程","shjg","主板","19980623","上海市国有资产监督管理委员会","地方国企","","L","上海建工集团股份有限公司","Shanghai Construction Group Co., Ltd.","SSE","CNY","H"
"600171.SH","600171","上海贝岭","上海","半导体","shbl","主板","19980924","","","","L","上海贝岭股份有限公司","Shanghai Belling Corp.,Ltd.","SSE","CNY","H"
"600172.SH","600172","黄河旋风","河南","矿物制品","hhxf","主板","19981126","","","","L","河南黄河旋风股份有限公司","Henan Huanghe Whirlwind Co., Ltd","SSE","CNY","N"
"600173.SH","600173","卧龙新能","浙江","全国地产","wlxn","主板","19990415","","","","L","卧龙新能源集团股份有限公司","Wolong New Energy Group Co., Ltd.","SSE","CNY","N"
"600176.SH","600176","中国巨石","浙江","玻璃","zgjs","主板","19990422","","","","L","中国巨石股份有限公司","China Jushi Co.,Ltd","SSE","CNY","H"
"600177.SH","600177","雅戈尔","浙江","服饰","yge","主板","19981119","","","","L","雅戈尔时尚股份有限公司","Youngor Fashion Co., Ltd.","SSE","CNY","H"
"600178.SH","600178","东安动力","黑龙江","汽车配件","dadl","主板","19981014","","","","L","哈尔滨东安汽车动力股份有限公司","Harbin Dongan Auto Engine Co.,Ltd","SSE","CNY","H"
"600179.SH","600179","安通控股","黑龙江","水运","atkg","主板","19981104","无实际控制人","无","","L","安通控股股份有限公司","Antong Holdings Co., Ltd.","SSE","CNY","H"
"600180.SH","600180","瑞茂通","山东","仓储物流","rmt","主板","19980703","","","","L","瑞茂通供应链管理股份有限公司","CCS Supply Chain Management Co., Ltd.","SSE","CNY","H"
"600182.SH","600182","S佳通","黑龙江","汽车配件","sjt","主板","19990507","","","","L","佳通轮胎股份有限公司","Giti Tire Corporation","SSE","CNY","N"
"600183.SH","600183","生益科技","广东","元器件","sykj","主板","19981028","","","","L","广东生益科技股份有限公司","Shengyi Technology Co.,Ltd.","SSE","CNY","H"
"600184.SH","600184","光电股份","湖北","专用机械","gdgf","主板","20031106","","","","L","北方光电股份有限公司","North Electro-Optic Co.,Ltd.","SSE","CNY","H"
"600185.SH","600185","珠免集团","广东","区域地产","zmjt","主板","19990611","珠海市人民政府国有资产监督管理委员会","地方国企","","L","珠海珠免集团股份有限公司","Zhuhai Zhumian Group Co., Ltd","SSE","CNY","H"
"600186.SH","600186","莲花控股","河南","食品","lhkg","主板","19980825","顾华梅","民营企业","","L","莲花控股股份有限公司","Lotus Holdings Co.,Ltd.","SSE","CNY","H"
"600187.SH","600187","国中水务","黑龙江","水务","gzsw","主板","19981111","李月华","外资企业","","L","黑龙江国中水务股份有限公司","Heilongjiang Interchina Water Treatment Co.,Ltd","SSE","CNY","N"
"600188.SH","600188","兖矿能源","山东","煤炭开采","ykny","主板","19980701","","","","L","兖矿能源集团股份有限公司","Yankuang Energy Group Company Limited","SSE","CNY","H"
"600189.SH","600189","泉阳泉","吉林","软饮料","qyq","主板","19981007","","","","L","吉林泉阳泉股份有限公司","Jilin Quanyangquan Co.,Ltd","SSE","CNY","H"
"600190.SH","600190","*ST锦港","辽宁","港口","stjg","主板","19990609","无实际控制人","无","","L","锦州港股份有限公司","Jinzhou Port Co., Ltd.","SSE","CNY","N"
"600191.SH","600191","华资实业","内蒙","食品","hzsy","主板","19981210","包头市人民政府国有资产监督管理委员会","地方国企","","L","包头华资实业股份有限公司","Baotou Huazi Industry Co.,Ltd","SSE","CNY","N"
"600192.SH","600192","长城电工","甘肃","电气设备","ccdg","主板","19981224","","","","L","兰州长城电工股份有限公司","Lanzhou Greatwall Electrical Co.,Ltd","SSE","CNY","N"
"600193.SH","600193","*ST创兴","上海","装修装饰","stcx","主板","19990527","余增云","外资企业","","L","上海创兴资源开发股份有限公司","Shanghai Prosolar Resources Development Co.,Ltd","SSE","CNY","N"
"600195.SH","600195","中牧股份","北京","农业综合","zmgf","主板","19990107","","","","L","中牧实业股份有限公司","China Animal Husbandry Industry Co.,Ltd.","SSE","CNY","H"
"600196.SH","600196","复星医药","上海","化学制药","fxyy","主板","19980807","","","","L","上海复星医药(集团)股份有限公司","Shanghai Fosun Pharmaceutical (Group) Co., Ltd.","SSE","CNY","H"
"600197.SH","600197","伊力特","新疆","白酒","ylt","主板","19990916","","","","L","新疆伊力特实业股份有限公司","Xinjiang Yilite Industry Co.,Ltd","SSE","CNY","H"
"600198.SH","600198","大唐电信","北京","通信设备","dtdx","主板","19981021","","","","L","大唐电信科技股份有限公司","Datang Telecom Technology Co., Ltd","SSE","CNY","H"
"600199.SH","600199","金种子酒","安徽","白酒","jzzj","主板","19980812","阜阳市人民政府国有资产监督管理委员会","地方国企","","L","安徽金种子酒业股份有限公司","Anhui Golden Seed Winery Co.,Ltd.","SSE","CNY","H"
"600200.SH","600200","*ST苏吴","江苏","化学制药","stsw","主板","19990401","","","","L","江苏吴中医药发展股份有限公司","Jiangsu Wuzhong Pharmaceutical Development Co., Ltd.","SSE","CNY","N"
"600201.SH","600201","生物股份","内蒙","农业综合","swgf","主板","19990115","","","","L","金宇生物技术股份有限公司","Jinyu Bio-Technology Co.,Ltd.","SSE","CNY","H"
"600202.SH","600202","哈空调","黑龙江","专用机械","hkt","主板","19990603","","","","L","哈尔滨空调股份有限公司","Harbin Air Conditioning Co.,Ltd.","SSE","CNY","N"
"600203.SH","600203","福日电子","福建","元器件","frdz","主板","19990514","福建省人民政府国有资产监督管理委员会","地方国企","","L","福建福日电子股份有限公司","Fujian Furi Electronics Co., Ltd","SSE","CNY","N"
"600206.SH","600206","有研新材","北京","半导体","yyxc","主板","19990319","","","","L","有研新材料股份有限公司","Grinm Advanced Materials Co.,Ltd.","SSE","CNY","H"
"600207.SH","600207","安彩高科","河南","电气设备","acgk","主板","19990714","河南省财政厅","地方国企","","L","河南安彩高科股份有限公司","Henan Ancai Hi-Tech Co.,Ltd.","SSE","CNY","H"
"600208.SH","600208","衢州发展","浙江","全国地产","qzfz","主板","19990623","","","","L","衢州信安发展股份有限公司","Quzhou Xin'an Development Co.,Ltd.","SSE","CNY","H"
"600210.SH","600210","紫江企业","上海","广告包装","zjqy","主板","19990824","","","","L","上海紫江企业集团股份有限公司","Shanghai Zijiang Enterprise Group Co.,Ltd","SSE","CNY","H"
"600211.SH","600211","西藏药业","西藏","生物制药","xzyy","主板","19990721","林刚","外资企业","","L","西藏诺迪康药业股份有限公司","Tibet Rhodiola Pharmaceutical Holding Co.","SSE","CNY","H"
